break_id,reconciliation_id,business_date,break_type,mismatch_type,root_cause,source_system,comparison_system,source_record_id,comparison_record_id,source_value,target_value,difference,breaking_fields,severity,status,age,counterparty,client,corporate_action_type,needs_evidence_bundle,split
BRK00544,RECON-DAILY,2026-08-21,POSITION,CA_VOLUNTARY_DECISION,"Voluntary corporate action (tender/conversion) pending an election - requires a human business decision, always escalated",INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD101093,TRD101093,2250,1500,,actual_quantity,P1,OPEN,0,KOTAK-CUST,EQ-CORE-01,VOLUNTARY,True,TRAIN
BRK00545,RECON-DAILY,2026-08-14,POSITION,POS_TIMING_DIFFERENCE,"Timing difference - quantities agree, as-of dates don't (expected to self-resolve)",INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD101095,TRD101095,2026-08-14,2026-08-15,,as_of_date,P2,OPEN,0,KOTAK-CUST,EQ-INDEX-04,,True,TRAIN
BRK00546,RECON-DAILY,2026-08-12,POSITION,CA_INCORRECT_ENTITLEMENT,Corporate action entitlement calculated incorrectly (wrong ratio applied),INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD101097,TRD101097,6000,5400,,actual_quantity,P1,OPEN,0,NOMURA-BROKER,EQ-INDEX-04,MANDATORY,True,TEST
BRK00547,RECON-DAILY,2026-08-06,POSITION,CA_VOLUNTARY_DECISION,"Voluntary corporate action (tender/conversion) pending an election - requires a human business decision, always escalated",INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD101098,TRD101098,300,200,,actual_quantity,P1,OPEN,0,DEUTSCHE-BROKER,EQ-ALPHA-03,VOLUNTARY,True,TRAIN
BRK00548,RECON-DAILY,2026-08-10,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD101099,TRD101099,2026-08-10,2026-08-11,,settlement_date,P2,OPEN,0,MORGANSTANLEY-BROKER,EQ-ALPHA-03,,True,TRAIN
BRK00549,RECON-DAILY,2026-08-17,POSITION,POS_TIMING_DIFFERENCE,"Timing difference - quantities agree, as-of dates don't (expected to self-resolve)",INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD101100,TRD101100,2026-08-17,2026-08-18,,as_of_date,P2,OPEN,0,HDFC-CUST,EQ-INDEX-04,,False,TRAIN
BRK00550,RECON-DAILY,2026-08-05,POSITION,CA_VOLUNTARY_DECISION,"Voluntary corporate action (tender/conversion) pending an election - requires a human business decision, always escalated",INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD101103,TRD101103,3000,2000,,actual_quantity,P1,OPEN,0,NOMURA-BROKER,EQ-CORE-02,VOLUNTARY,True,TEST
BRK00551,RECON-DAILY,2026-08-11,TRADE,TRADE_PRICE_MISMATCH,Confirmed price differs from booked price,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD101104,TRD101104,843.09,867.75,,price,P2,OPEN,0,HDFC-CUST,EQ-CORE-02,,True,TRAIN
BRK00552,RECON-DAILY,2026-08-17,TRADE,TRADE_COUNTERPARTY_ID_MISMATCH,Confirmed counterparty identifier differs from booked counterparty,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD101106,TRD101106,NOMURA-BROKER,ICICI-CUST,,counterparty,P1,OPEN,0,NOMURA-BROKER,EQ-CORE-01,,True,TRAIN
BRK00553,RECON-DAILY,2026-08-05,POSITION,CA_INCORRECT_ENTITLEMENT,Corporate action entitlement calculated incorrectly (wrong ratio applied),INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD101107,TRD101107,1125,1350,,actual_quantity,P1,OPEN,0,DEUTSCHE-BROKER,EQ-ALPHA-03,MANDATORY,True,TEST
BRK00554,RECON-DAILY,2026-08-02,SETTLEMENT,SETL_MISSING_INSTRUCTION,No settlement instruction was ever issued,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD101109,TRD101109,INSTRUCTED,MISSING,,instruction_status,P0,OPEN,0,KOTAK-CUST,EQ-CORE-01,,True,TRAIN
BRK00555,RECON-DAILY,2026-08-03,TRADE,TRADE_COUNTERPARTY_ID_MISMATCH,Confirmed counterparty identifier differs from booked counterparty,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD101110,TRD101110,NOMURA-BROKER,HDFC-CUST,,counterparty,P1,OPEN,0,NOMURA-BROKER,EQ-ALPHA-03,,True,TRAIN
BRK00556,RECON-DAILY,2026-08-14,POSITION,CA_INCORRECT_ENTITLEMENT,Corporate action entitlement calculated incorrectly (wrong ratio applied),INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD101112,TRD101112,1500,1650,,actual_quantity,P1,OPEN,0,ICICI-CUST,EQ-CORE-01,MANDATORY,True,TRAIN
BRK00557,RECON-DAILY,2026-08-20,POSITION,CA_INCORRECT_ENTITLEMENT,Corporate action entitlement calculated incorrectly (wrong ratio applied),INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD101123,TRD101123,4000,3600,,actual_quantity,P1,OPEN,0,KOTAK-CUST,EQ-ALPHA-03,MANDATORY,True,TRAIN
BRK00558,RECON-DAILY,2026-08-03,TRADE,CONF_DISAGREEMENT,External confirmation received but disagrees with the booking on multiple fields,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD101125,TRD101125,"qty=250,price=2755.01","qty=175,price=2791.16",,"quantity,price",P1,OPEN,0,ICICI-CUST,EQ-INDEX-04,,True,TEST
BRK00559,RECON-DAILY,2026-08-04,POSITION,CA_VOLUNTARY_DECISION,"Voluntary corporate action (tender/conversion) pending an election - requires a human business decision, always escalated",INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD101127,TRD101127,750,250,,actual_quantity,P1,OPEN,0,NOMURA-BROKER,EQ-ALPHA-03,VOLUNTARY,True,TRAIN
BRK00560,RECON-DAILY,2026-08-05,CASH,CASH_MISSING_ENTRY,Expected cash movement never posted,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD101128,TRD101128,168205.0,,,amount,P0,OPEN,0,ICICI-CUST,EQ-CORE-02,,True,TRAIN
BRK00561,RECON-DAILY,2026-08-14,TRADE,TRADE_PRICE_MISMATCH,Confirmed price differs from booked price,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD101130,TRD101130,1182.5,1163.38,,price,P2,OPEN,0,KOTAK-CUST,EQ-CORE-01,,True,TRAIN
BRK00562,RECON-DAILY,2026-08-02,POSITION,POS_TIMING_DIFFERENCE,"Timing difference - quantities agree, as-of dates don't (expected to self-resolve)",INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD101131,TRD101131,2026-08-02,2026-08-03,,as_of_date,P2,OPEN,0,NOMURA-BROKER,EQ-CORE-02,,False,TRAIN
BRK00563,RECON-DAILY,2026-08-18,POSITION,POS_MISSING_BOOKING,Missing upstream booking - position never reflected externally,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD101137,TRD101137,2000,0,,actual_quantity,P0,OPEN,0,MORGANSTANLEY-BROKER,EQ-INDEX-04,,False,TRAIN
BRK00564,RECON-DAILY,2026-08-05,CASH,CASH_FX_INPUT_DIFFERENCE,Cash posted in a different currency / at a stale or incorrect FX rate,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD101139,TRD101139,1868445.0,1999236.15,,"amount,currency",P2,OPEN,0,DEUTSCHE-BROKER,EQ-ALPHA-03,,False,TRAIN
BRK00565,RECON-DAILY,2026-08-11,POSITION,CA_VOLUNTARY_DECISION,"Voluntary corporate action (tender/conversion) pending an election - requires a human business decision, always escalated",INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD101143,TRD101143,375,250,,actual_quantity,P1,OPEN,0,NOMURA-BROKER,EQ-CORE-01,VOLUNTARY,True,TRAIN
BRK00566,RECON-DAILY,2026-08-19,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD101145,TRD101145,2026-08-19,2026-08-20,,settlement_date,P2,OPEN,0,ICICI-CUST,EQ-CORE-01,,True,TRAIN
BRK00567,RECON-DAILY,2026-08-09,TRADE,TRADE_QUANTITY_MISMATCH,Confirmed quantity differs from booked quantity,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD101147,TRD101147,1500,1550,,quantity,P1,OPEN,0,ICICI-CUST,EQ-CORE-02,,True,TRAIN
BRK00568,RECON-DAILY,2026-08-16,CASH,CASH_DUPLICATE_ENTRY,Same cash movement posted twice,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD101149,TRD101149,2601358.0,5202716.0,,"amount,cash_id",P1,OPEN,0,DEUTSCHE-BROKER,EQ-CORE-01,,False,TRAIN
BRK00569,RECON-DAILY,2026-08-03,POSITION,CA_INCORRECT_ENTITLEMENT,Corporate action entitlement calculated incorrectly (wrong ratio applied),INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD101150,TRD101150,600,560,,actual_quantity,P1,OPEN,0,MORGANSTANLEY-BROKER,EQ-CORE-01,MANDATORY,True,TEST
BRK00570,RECON-DAILY,2026-08-08,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD101153,TRD101153,2026-08-08,2026-08-09,,settlement_date,P2,OPEN,0,DEUTSCHE-BROKER,EQ-INDEX-04,,True,TRAIN
BRK00571,RECON-DAILY,2026-08-15,TRADE,TRADE_QUANTITY_MISMATCH,Confirmed quantity differs from booked quantity,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD101156,TRD101156,1500,1550,,quantity,P1,OPEN,0,DEUTSCHE-BROKER,EQ-ALPHA-03,,True,TRAIN
BRK00572,RECON-DAILY,2026-08-07,TRADE,CONF_DISAGREEMENT,External confirmation received but disagrees with the booking on multiple fields,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD101158,TRD101158,"qty=1500,price=849.68","qty=1425,price=859.94",,"quantity,price",P1,OPEN,0,DEUTSCHE-BROKER,EQ-CORE-01,,True,TRAIN
BRK00573,RECON-DAILY,2026-08-19,TRADE,TRADE_QUANTITY_MISMATCH,Confirmed quantity differs from booked quantity,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD101160,TRD101160,1500,1450,,quantity,P1,OPEN,0,KOTAK-CUST,EQ-ALPHA-03,,True,TRAIN
BRK00574,RECON-DAILY,2026-08-21,TRADE,TRADE_COUNTERPARTY_ID_MISMATCH,Confirmed counterparty identifier differs from booked counterparty,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD101161,TRD101161,HDFC-CUST,ICICI-CUST,,counterparty,P1,OPEN,0,HDFC-CUST,EQ-INDEX-04,,True,TRAIN
BRK00575,RECON-DAILY,2026-08-21,POSITION,POS_TIMING_DIFFERENCE,"Timing difference - quantities agree, as-of dates don't (expected to self-resolve)",INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD101162,TRD101162,2026-08-21,2026-08-22,,as_of_date,P2,OPEN,0,MORGANSTANLEY-BROKER,EQ-INDEX-04,,False,TRAIN
BRK00576,RECON-DAILY,2026-08-11,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD101163,TRD101163,2026-08-11,2026-08-12,,settlement_date,P2,OPEN,0,ICICI-CUST,EQ-CORE-01,,True,TRAIN
BRK00577,RECON-DAILY,2026-08-22,SETTLEMENT,SETL_LATE_COUNTERPARTY,Counterparty has not settled by the expected date,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD101165,TRD101165,2026-08-22,2026-08-27,,"settlement_date,settlement_status",P1,OPEN,0,HDFC-CUST,EQ-CORE-01,,True,TRAIN
BRK00578,RECON-DAILY,2026-08-10,POSITION,CA_INCORRECT_ENTITLEMENT,Corporate action entitlement calculated incorrectly (wrong ratio applied),INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD101167,TRD101167,200,220,,actual_quantity,P1,OPEN,0,NOMURA-BROKER,EQ-ALPHA-03,MANDATORY,True,TRAIN
BRK00579,RECON-DAILY,2026-08-20,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD101169,TRD101169,2026-08-20,2026-08-21,,settlement_date,P2,OPEN,0,MORGANSTANLEY-BROKER,EQ-CORE-02,,True,TRAIN
BRK00580,RECON-DAILY,2026-08-20,TRADE,TRADE_PRICE_MISMATCH,Confirmed price differs from booked price,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD101170,TRD101170,1242.87,1227.9,,price,P2,OPEN,0,NOMURA-BROKER,EQ-CORE-02,,True,TEST
BRK00581,RECON-DAILY,2026-08-18,POSITION,POS_TIMING_DIFFERENCE,"Timing difference - quantities agree, as-of dates don't (expected to self-resolve)",INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD101174,TRD101174,2026-08-18,2026-08-19,,as_of_date,P2,OPEN,0,DEUTSCHE-BROKER,EQ-ALPHA-03,,False,TRAIN
BRK00582,RECON-DAILY,2026-08-17,SETTLEMENT,SETL_WRONG_SSI,Settlement instruction references the wrong SSI/beneficiary account - the payment-failure flagship scenario,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD101175,TRD101175,SSI-JP-3389,SSI-IN-0203,,ssi_code,P0,OPEN,0,NOMURA-BROKER,EQ-INDEX-04,,True,TRAIN
BRK00583,RECON-DAILY,2026-08-07,POSITION,POS_WRONG_QUANTITY,Wrong quantity - external position differs by a non-round amount,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD101177,TRD101177,2000,1380,,actual_quantity,P1,OPEN,0,MORGANSTANLEY-BROKER,EQ-ALPHA-03,,True,TRAIN
BRK00584,RECON-DAILY,2026-08-13,TRADE,TRADE_COUNTERPARTY_ID_MISMATCH,Confirmed counterparty identifier differs from booked counterparty,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD101178,TRD101178,MORGANSTANLEY-BROKER,DEUTSCHE-BROKER,,counterparty,P1,OPEN,0,MORGANSTANLEY-BROKER,EQ-ALPHA-03,,True,TRAIN
BRK00585,RECON-DAILY,2026-08-11,POSITION,CA_VOLUNTARY_DECISION,"Voluntary corporate action (tender/conversion) pending an election - requires a human business decision, always escalated",INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD101179,TRD101179,500,250,,actual_quantity,P1,OPEN,0,KOTAK-CUST,EQ-ALPHA-03,VOLUNTARY,True,TRAIN
BRK00586,RECON-DAILY,2026-08-08,SETTLEMENT,SETL_WRONG_SSI,Settlement instruction references the wrong SSI/beneficiary account - the payment-failure flagship scenario,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD101181,TRD101181,SSI-IN-0147,SSI-IN-0091,,ssi_code,P0,OPEN,0,HDFC-CUST,EQ-INDEX-04,,True,TRAIN
BRK00587,RECON-DAILY,2026-08-03,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD101182,TRD101182,2026-08-03,2026-08-04,,settlement_date,P2,OPEN,0,DEUTSCHE-BROKER,EQ-INDEX-04,,True,TRAIN
BRK00588,RECON-DAILY,2026-08-16,POSITION,CA_VOLUNTARY_DECISION,"Voluntary corporate action (tender/conversion) pending an election - requires a human business decision, always escalated",INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD101184,TRD101184,6000,2000,,actual_quantity,P1,OPEN,0,HDFC-CUST,EQ-ALPHA-03,VOLUNTARY,True,TEST
BRK00589,RECON-DAILY,2026-08-07,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD101186,TRD101186,2026-08-07,2026-08-08,,settlement_date,P2,OPEN,0,NOMURA-BROKER,EQ-CORE-01,,True,TRAIN
BRK00590,RECON-DAILY,2026-08-02,CASH,CASH_WRONG_AMOUNT,Cash amount posted differs from expected trade value by a non-round amount,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD101188,TRD101188,5491340.0,4997119.4,,amount,P1,OPEN,0,ICICI-CUST,EQ-CORE-02,,True,TEST
BRK00591,RECON-DAILY,2026-08-02,POSITION,POS_WRONG_QUANTITY,Wrong quantity - external position differs by a non-round amount,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD101190,TRD101190,100,87,,actual_quantity,P1,OPEN,0,KOTAK-CUST,EQ-INDEX-04,,False,TRAIN
BRK00592,RECON-DAILY,2026-08-12,SETTLEMENT,SETL_MISSING_INSTRUCTION,No settlement instruction was ever issued,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD101191,TRD101191,INSTRUCTED,MISSING,,instruction_status,P0,OPEN,0,DEUTSCHE-BROKER,EQ-ALPHA-03,,True,TRAIN
BRK00593,RECON-DAILY,2026-08-03,POSITION,CA_INCORRECT_ENTITLEMENT,Corporate action entitlement calculated incorrectly (wrong ratio applied),INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD101194,TRD101194,3000,3300,,actual_quantity,P1,OPEN,0,KOTAK-CUST,EQ-INDEX-04,MANDATORY,True,TRAIN
BRK00594,RECON-DAILY,2026-08-02,TRADE,TRADE_DATE_MISMATCH,Confirmed trade date differs from booked trade date,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD101198,TRD101198,2026-08-01,2026-08-02,,trade_date,P2,OPEN,0,DEUTSCHE-BROKER,EQ-CORE-02,,True,TRAIN
BRK00595,RECON-DAILY,2026-08-19,TRADE,CONF_DISAGREEMENT,External confirmation received but disagrees with the booking on multiple fields,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD101199,TRD101199,"qty=200,price=1237.65","qty=275,price=1254.2",,"quantity,price",P1,OPEN,0,NOMURA-BROKER,EQ-CORE-02,,True,TRAIN
BRK00596,RECON-DAILY,2026-08-10,TRADE,TRADE_COUNTERPARTY_ID_MISMATCH,Confirmed counterparty identifier differs from booked counterparty,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD101203,TRD101203,NOMURA-BROKER,HDFC-CUST,,counterparty,P1,OPEN,0,NOMURA-BROKER,EQ-INDEX-04,,True,TRAIN
BRK00597,RECON-DAILY,2026-08-16,POSITION,POS_TIMING_DIFFERENCE,"Timing difference - quantities agree, as-of dates don't (expected to self-resolve)",INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD101207,TRD101207,2026-08-16,2026-08-17,,as_of_date,P2,OPEN,0,KOTAK-CUST,EQ-CORE-02,,False,TRAIN
BRK00598,RECON-DAILY,2026-08-21,POSITION,CA_VOLUNTARY_DECISION,"Voluntary corporate action (tender/conversion) pending an election - requires a human business decision, always escalated",INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD101208,TRD101208,1500,500,,actual_quantity,P1,OPEN,0,KOTAK-CUST,EQ-CORE-01,VOLUNTARY,True,TRAIN
BRK00599,RECON-DAILY,2026-08-02,CASH,CASH_DUPLICATE_ENTRY,Same cash movement posted twice,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD101209,TRD101209,195783.0,391566.0,,"amount,cash_id",P1,OPEN,0,ICICI-CUST,EQ-CORE-02,,False,TRAIN
BRK00600,RECON-DAILY,2026-08-19,POSITION,CA_INCORRECT_ENTITLEMENT,Corporate action entitlement calculated incorrectly (wrong ratio applied),INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD101210,TRD101210,3000,3400,,actual_quantity,P1,OPEN,0,ICICI-CUST,EQ-CORE-01,MANDATORY,True,TRAIN
BRK00601,RECON-DAILY,2026-08-13,TRADE,CONF_DISAGREEMENT,External confirmation received but disagrees with the booking on multiple fields,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD101211,TRD101211,"qty=2000,price=172.75","qty=2075,price=174.87",,"quantity,price",P1,OPEN,0,DEUTSCHE-BROKER,EQ-ALPHA-03,,True,TRAIN
BRK00602,RECON-DAILY,2026-08-22,CASH,CASH_MISSING_ENTRY,Expected cash movement never posted,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD101215,TRD101215,233295.0,,,amount,P0,OPEN,0,DEUTSCHE-BROKER,EQ-CORE-01,,False,TEST
BRK00603,RECON-DAILY,2026-08-06,TRADE,CONF_DISAGREEMENT,External confirmation received but disagrees with the booking on multiple fields,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD101217,TRD101217,"qty=250,price=1183.15","qty=325,price=1200.67",,"quantity,price",P1,OPEN,0,KOTAK-CUST,EQ-CORE-02,,True,TEST
BRK00604,RECON-DAILY,2026-08-19,SETTLEMENT,SETL_LATE_COUNTERPARTY,Counterparty has not settled by the expected date,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD101218,TRD101218,2026-08-19,2026-08-22,,"settlement_date,settlement_status",P1,OPEN,0,MORGANSTANLEY-BROKER,EQ-ALPHA-03,,True,TRAIN
BRK00605,RECON-DAILY,2026-08-18,POSITION,CA_MANDATORY_NOT_REFLECTED,"Mandatory corporate action (split/bonus) not yet reflected externally - mechanical, auto-correctable",INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD101220,TRD101220,2250,1500,,actual_quantity,P1,OPEN,0,DEUTSCHE-BROKER,EQ-INDEX-04,MANDATORY,True,TEST
BRK00606,RECON-DAILY,2026-08-14,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD101230,TRD101230,2026-08-14,2026-08-15,,settlement_date,P2,OPEN,0,DEUTSCHE-BROKER,EQ-CORE-01,,True,TRAIN
BRK00607,RECON-DAILY,2026-08-12,CASH,CASH_WRONG_AMOUNT,Cash amount posted differs from expected trade value by a non-round amount,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD101232,TRD101232,195480.0,248259.6,,amount,P1,OPEN,0,MORGANSTANLEY-BROKER,EQ-CORE-02,,True,TRAIN
BRK00608,RECON-DAILY,2026-08-19,CASH,CASH_MISSING_ENTRY,Expected cash movement never posted,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD101236,TRD101236,3673200.0,,,amount,P0,OPEN,0,HDFC-CUST,EQ-CORE-02,,True,TRAIN
BRK00609,RECON-DAILY,2026-08-02,TRADE,CONF_DISAGREEMENT,External confirmation received but disagrees with the booking on multiple fields,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD101237,TRD101237,"qty=1000,price=1238.21","qty=925,price=1257.87",,"quantity,price",P1,OPEN,0,MORGANSTANLEY-BROKER,EQ-CORE-02,,True,TEST
BRK00610,RECON-DAILY,2026-08-08,POSITION,POS_TIMING_DIFFERENCE,"Timing difference - quantities agree, as-of dates don't (expected to self-resolve)",INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD101238,TRD101238,2026-08-08,2026-08-09,,as_of_date,P2,OPEN,0,HDFC-CUST,EQ-CORE-02,,True,TRAIN
BRK00611,RECON-DAILY,2026-08-16,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD101239,TRD101239,2026-08-16,2026-08-17,,settlement_date,P2,OPEN,0,MORGANSTANLEY-BROKER,EQ-ALPHA-03,,True,TRAIN
BRK00612,RECON-DAILY,2026-08-07,TRADE,TRADE_QUANTITY_MISMATCH,Confirmed quantity differs from booked quantity,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD101240,TRD101240,750,950,,quantity,P1,OPEN,0,ICICI-CUST,EQ-INDEX-04,,True,TRAIN
BRK00613,RECON-DAILY,2026-08-22,TRADE,CONF_DISAGREEMENT,External confirmation received but disagrees with the booking on multiple fields,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD101241,TRD101241,"qty=500,price=470.87","qty=425,price=478.89",,"quantity,price",P1,OPEN,0,HDFC-CUST,EQ-CORE-02,,True,TRAIN
BRK00614,RECON-DAILY,2026-08-08,TRADE,TRADE_QUANTITY_MISMATCH,Confirmed quantity differs from booked quantity,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD101248,TRD101248,200,100,,quantity,P1,OPEN,0,KOTAK-CUST,EQ-INDEX-04,,True,TRAIN
BRK00615,RECON-DAILY,2026-08-06,CASH,CASH_WRONG_AMOUNT,Cash amount posted differs from expected trade value by a non-round amount,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD101250,TRD101250,1034130.0,1313345.1,,amount,P1,OPEN,0,HDFC-CUST,EQ-CORE-02,,True,TRAIN
BRK00616,RECON-DAILY,2026-08-11,CASH,CASH_DUPLICATE_ENTRY,Same cash movement posted twice,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD101252,TRD101252,1377665.0,2755330.0,,"amount,cash_id",P1,OPEN,0,HDFC-CUST,EQ-ALPHA-03,,False,TRAIN
BRK00617,RECON-DAILY,2026-08-16,POSITION,POS_TIMING_DIFFERENCE,"Timing difference - quantities agree, as-of dates don't (expected to self-resolve)",INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD101255,TRD101255,2026-08-16,2026-08-17,,as_of_date,P2,OPEN,0,HDFC-CUST,EQ-ALPHA-03,,False,TRAIN
BRK00618,RECON-DAILY,2026-08-08,POSITION,CA_VOLUNTARY_DECISION,"Voluntary corporate action (tender/conversion) pending an election - requires a human business decision, always escalated",INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD101257,TRD101257,200,100,,actual_quantity,P1,OPEN,0,DEUTSCHE-BROKER,EQ-CORE-02,VOLUNTARY,True,TRAIN
BRK00619,RECON-DAILY,2026-08-14,CASH,CASH_MISSING_ENTRY,Expected cash movement never posted,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD101258,TRD101258,1255455.0,,,amount,P0,OPEN,0,MORGANSTANLEY-BROKER,EQ-CORE-02,,False,TRAIN
BRK00620,RECON-DAILY,2026-08-04,CASH,CASH_WRONG_AMOUNT,Cash amount posted differs from expected trade value by a non-round amount,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD101259,TRD101259,247252.0,202746.64,,amount,P1,OPEN,0,KOTAK-CUST,EQ-INDEX-04,,False,TRAIN
BRK00621,RECON-DAILY,2026-08-19,POSITION,CA_INCORRECT_ENTITLEMENT,Corporate action entitlement calculated incorrectly (wrong ratio applied),INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD101266,TRD101266,500,550,,actual_quantity,P1,OPEN,0,KOTAK-CUST,EQ-CORE-01,MANDATORY,True,TRAIN
BRK00622,RECON-DAILY,2026-08-14,TRADE,TRADE_QUANTITY_MISMATCH,Confirmed quantity differs from booked quantity,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD101267,TRD101267,1000,1100,,quantity,P1,OPEN,0,DEUTSCHE-BROKER,EQ-CORE-01,,True,TRAIN
BRK00623,RECON-DAILY,2026-08-09,POSITION,POS_MISSING_BOOKING,Missing upstream booking - position never reflected externally,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD101268,TRD101268,250,0,,actual_quantity,P0,OPEN,0,HDFC-CUST,EQ-CORE-02,,True,TEST
BRK00624,RECON-DAILY,2026-08-16,POSITION,CA_VOLUNTARY_DECISION,"Voluntary corporate action (tender/conversion) pending an election - requires a human business decision, always escalated",INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD101269,TRD101269,4000,2000,,actual_quantity,P1,OPEN,0,KOTAK-CUST,EQ-CORE-01,VOLUNTARY,True,TRAIN
